State,Year,Quarter,District,Registered_user
Tripura,2021,3,dhalai,40679
Tripura,2021,3,khowai,31900
Tripura,2021,3,unakoti,27828
Tripura,2021,4,west tripura,215860
Tripura,2021,4,sepahijala,58818
Tripura,2021,4,south tripura,58777
Tripura,2021,4,north tripura,55009
Tripura,2021,4,gomati,49981
Tripura,2021,4,dhalai,43705
Tripura,2021,4,khowai,34253
Tripura,2021,4,unakoti,29889
Tripura,2021,1,west tripura,175841
Tripura,2021,1,south tripura,47052
Tripura,2021,1,sepahijala,46925
Tripura,2021,1,north tripura,44051
Tripura,2021,1,gomati,39920
Tripura,2021,1,dhalai,34747
Tripura,2021,1,khowai,27361
Tripura,2021,1,unakoti,23739
Tripura,2023,2,west tripura,291531
Tripura,2023,2,sepahijala,80758
Tripura,2023,2,south tripura,80248
Tripura,2023,2,north tripura,74840
Tripura,2023,2,gomati,68250
Tripura,2023,2,dhalai,59728
Tripura,2023,2,khowai,46636
Tripura,2023,2,unakoti,41033
Tripura,2023,1,west tripura,280021
Tripura,2023,1,sepahijala,76900
Tripura,2023,1,south tripura,76631
Tripura,2023,1,north tripura,71616
Tripura,2023,1,gomati,65137
Tripura,2023,1,dhalai,56918
Tripura,2023,1,khowai,44453
Tripura,2023,1,unakoti,39208
Tripura,2019,2,west tripura,93241
Tripura,2019,2,south tripura,23743
Tripura,2019,2,sepahijala,21673
Tripura,2019,2,north tripura,19505
Tripura,2019,2,gomati,19437
Tripura,2019,2,dhalai,15893
Tripura,2019,2,khowai,13523
Tripura,2019,2,unakoti,10629
Tripura,2019,3,west tripura,104949
Tripura,2019,3,south tripura,26573
Tripura,2019,3,sepahijala,24332
Tripura,2019,3,north tripura,22522
Tripura,2019,3,gomati,21722
Tripura,2019,3,dhalai,18140
Tripura,2019,3,khowai,15092
Tripura,2019,3,unakoti,12126
Tripura,2019,4,west tripura,114108
Tripura,2019,4,south tripura,29753
Tripura,2019,4,sepahijala,27322
Tripura,2019,4,north tripura,25703
Tripura,2019,4,gomati,24160
Tripura,2019,4,dhalai,20609
Tripura,2019,4,khowai,16819
Tripura,2019,4,unakoti,13824
Tripura,2019,1,west tripura,79732
Tripura,2019,1,south tripura,19784
Tripura,2019,1,sepahijala,18086
Tripura,2019,1,gomati,16370
Tripura,2019,1,north tripura,15986
Tripura,2019,1,dhalai,13219
Tripura,2019,1,khowai,11327
Tripura,2019,1,unakoti,8750
Arunanchal Pradesh,2018,2,papum pare,11418
Arunanchal Pradesh,2018,2,west kameng,3442
Arunanchal Pradesh,2018,2,east siang,2646
Arunanchal Pradesh,2018,2,tawang,2266
Arunanchal Pradesh,2018,2,changlang,2014
Arunanchal Pradesh,2018,2,lohit,1898
Arunanchal Pradesh,2018,2,namsai,1276
Arunanchal Pradesh,2018,2,west siang,1224
Arunanchal Pradesh,2018,2,lower dibang valley,893
Arunanchal Pradesh,2018,2,upper subansiri,883
Arunanchal Pradesh,2018,3,papum pare,16009
Arunanchal Pradesh,2018,3,west kameng,4765
Arunanchal Pradesh,2018,3,east siang,3590
Arunanchal Pradesh,2018,3,tawang,3112
Arunanchal Pradesh,2018,3,changlang,2889
Arunanchal Pradesh,2018,3,lohit,2612
Arunanchal Pradesh,2018,3,namsai,1862
Arunanchal Pradesh,2018,3,west siang,1652
Arunanchal Pradesh,2018,3,lower dibang valley,1286
Arunanchal Pradesh,2018,3,tirap,1226
Arunanchal Pradesh,2018,4,papum pare,21342
Arunanchal Pradesh,2018,4,west kameng,6492
Arunanchal Pradesh,2018,4,east siang,4813
Arunanchal Pradesh,2018,4,tawang,4085
Arunanchal Pradesh,2018,4,changlang,4036
Arunanchal Pradesh,2018,4,lohit,3588
Arunanchal Pradesh,2018,4,namsai,2495
Arunanchal Pradesh,2018,4,west siang,2117
Arunanchal Pradesh,2018,4,lower dibang valley,1827
Arunanchal Pradesh,2018,4,tirap,1684
Arunanchal Pradesh,2018,1,papum pare,7649
Arunanchal Pradesh,2018,1,west kameng,2202
Arunanchal Pradesh,2018,1,east siang,1803
Arunanchal Pradesh,2018,1,tawang,1525
Arunanchal Pradesh,2018,1,changlang,1208
Arunanchal Pradesh,2018,1,lohit,1207
Arunanchal Pradesh,2018,1,west siang,846
Arunanchal Pradesh,2018,1,namsai,737
Arunanchal Pradesh,2018,1,lower dibang valley,601
Arunanchal Pradesh,2018,1,upper subansiri,572
Arunanchal Pradesh,2020,2,papum pare,59968
Arunanchal Pradesh,2020,2,west kameng,15766
Arunanchal Pradesh,2020,2,changlang,14036
Arunanchal Pradesh,2020,2,east siang,13601
Arunanchal Pradesh,2020,2,lohit,10154
Arunanchal Pradesh,2020,2,tawang,8993
Arunanchal Pradesh,2020,2,namsai,7426
Arunanchal Pradesh,2020,2,west siang,7239
Arunanchal Pradesh,2020,2,lower dibang valley,5782
Arunanchal Pradesh,2020,2,lower subansiri,5392
Arunanchal Pradesh,2020,3,papum pare,69419
Arunanchal Pradesh,2020,3,west kameng,17636
Arunanchal Pradesh,2020,3,changlang,16385
Arunanchal Pradesh,2020,3,east siang,15921
Arunanchal Pradesh,2020,3,lohit,11755
Arunanchal Pradesh,2020,3,tawang,9944
Arunanchal Pradesh,2020,3,west siang,8623
Arunanchal Pradesh,2020,3,namsai,8553
Arunanchal Pradesh,2020,3,lower dibang valley,6799
Arunanchal Pradesh,2020,3,lower subansiri,6456
Arunanchal Pradesh,2020,4,papum pare,77936
Arunanchal Pradesh,2020,4,west kameng,19464
Arunanchal Pradesh,2020,4,changlang,18203
Arunanchal Pradesh,2020,4,east siang,17822
Arunanchal Pradesh,2020,4,lohit,13126
Arunanchal Pradesh,2020,4,tawang,10909
Arunanchal Pradesh,2020,4,west siang,9911
Arunanchal Pradesh,2020,4,namsai,9437
Arunanchal Pradesh,2020,4,lower dibang valley,7693
Arunanchal Pradesh,2020,4,lower subansiri,7388
Arunanchal Pradesh,2020,1,papum pare,51342
Arunanchal Pradesh,2020,1,west kameng,13983
Arunanchal Pradesh,2020,1,east siang,11298
Arunanchal Pradesh,2020,1,changlang,11262
Arunanchal Pradesh,2020,1,lohit,8454
Arunanchal Pradesh,2020,1,tawang,8048
Arunanchal Pradesh,2020,1,namsai,6029
Arunanchal Pradesh,2020,1,west siang,5757
Arunanchal Pradesh,2020,1,lower dibang valley,4650
Arunanchal Pradesh,2020,1,lower subansiri,4351
Arunanchal Pradesh,2022,2,papum pare,117568
Arunanchal Pradesh,2022,2,west kameng,29424
Arunanchal Pradesh,2022,2,changlang,28495
Arunanchal Pradesh,2022,2,east siang,27240
Arunanchal Pradesh,2022,2,lohit,20325
Arunanchal Pradesh,2022,2,tawang,16475
Arunanchal Pradesh,2022,2,west siang,15231
Arunanchal Pradesh,2022,2,namsai,14887
Arunanchal Pradesh,2022,2,lower dibang valley,12040
Arunanchal Pradesh,2022,2,lower subansiri,11479
Arunanchal Pradesh,2022,3,papum pare,124095
Arunanchal Pradesh,2022,3,west kameng,30964
Arunanchal Pradesh,2022,3,changlang,29965
Arunanchal Pradesh,2022,3,east siang,28698
Arunanchal Pradesh,2022,3,lohit,21385
Arunanchal Pradesh,2022,3,tawang,17281
Arunanchal Pradesh,2022,3,west siang,16063
Arunanchal Pradesh,2022,3,namsai,15642
Arunanchal Pradesh,2022,3,lower dibang valley,12668
Arunanchal Pradesh,2022,3,lower subansiri,12085
Arunanchal Pradesh,2022,4,papum pare,130306
Arunanchal Pradesh,2022,4,west kameng,32237
Arunanchal Pradesh,2022,4,changlang,31196
Arunanchal Pradesh,2022,4,east siang,30033
Arunanchal Pradesh,2022,4,lohit,22359
Arunanchal Pradesh,2022,4,tawang,18003
Arunanchal Pradesh,2022,4,west siang,16816
Arunanchal Pradesh,2022,4,namsai,16322
Arunanchal Pradesh,2022,4,lower dibang valley,13188
Arunanchal Pradesh,2022,4,lower subansiri,12630
Arunanchal Pradesh,2022,1,papum pare,111271
Arunanchal Pradesh,2022,1,west kameng,27860
Arunanchal Pradesh,2022,1,changlang,26904
Arunanchal Pradesh,2022,1,east siang,25763
Arunanchal Pradesh,2022,1,lohit,19214
Arunanchal Pradesh,2022,1,tawang,15589
Arunanchal Pradesh,2022,1,west siang,14420
Arunanchal Pradesh,2022,1,namsai,14054
Arunanchal Pradesh,2022,1,lower dibang valley,11401
Arunanchal Pradesh,2022,1,lower subansiri,10854
Arunanchal Pradesh,2021,2,papum pare,90871
Arunanchal Pradesh,2021,2,west kameng,22625
Arunanchal Pradesh,2021,2,changlang,21404
Arunanchal Pradesh,2021,2,east siang,20817
Arunanchal Pradesh,2021,2,lohit,15360
Arunanchal Pradesh,2021,2,tawang,12636
Arunanchal Pradesh,2021,2,west siang,11657
Arunanchal Pradesh,2021,2,namsai,11111
Arunanchal Pradesh,2021,2,lower dibang valley,9094
Arunanchal Pradesh,2021,2,lower subansiri,8685
Arunanchal Pradesh,2021,3,papum pare,97854
Arunanchal Pradesh,2021,3,west kameng,24489
Arunanchal Pradesh,2021,3,changlang,23328
Arunanchal Pradesh,2021,3,east siang,22538
Arunanchal Pradesh,2021,3,lohit,16680
Arunanchal Pradesh,2021,3,tawang,13650
Arunanchal Pradesh,2021,3,west siang,12616
Arunanchal Pradesh,2021,3,namsai,12140
Arunanchal Pradesh,2021,3,lower dibang valley,9920
Arunanchal Pradesh,2021,3,lower subansiri,9451
Arunanchal Pradesh,2021,4,papum pare,104806
Arunanchal Pradesh,2021,4,west kameng,26237
Arunanchal Pradesh,2021,4,changlang,25155
Arunanchal Pradesh,2021,4,east siang,24208
Arunanchal Pradesh,2021,4,lohit,17980
Arunanchal Pradesh,2021,4,tawang,14665
Arunanchal Pradesh,2021,4,west siang,13555
Arunanchal Pradesh,2021,4,namsai,13092
Arunanchal Pradesh,2021,4,lower dibang valley,10679
Arunanchal Pradesh,2021,4,lower subansiri,10187
Arunanchal Pradesh,2021,1,papum pare,84715
Arunanchal Pradesh,2021,1,west kameng,21027
Arunanchal Pradesh,2021,1,changlang,19716
Arunanchal Pradesh,2021,1,east siang,19342
Arunanchal Pradesh,2021,1,lohit,14231
Arunanchal Pradesh,2021,1,tawang,11778
Arunanchal Pradesh,2021,1,west siang,10836
Arunanchal Pradesh,2021,1,namsai,10242
Arunanchal Pradesh,2021,1,lower dibang valley,8402
Arunanchal Pradesh,2021,1,lower subansiri,8044
Arunanchal Pradesh,2023,2,papum pare,141879
Arunanchal Pradesh,2023,2,west kameng,35075
Arunanchal Pradesh,2023,2,changlang,34286
Arunanchal Pradesh,2023,2,east siang,32826
Arunanchal Pradesh,2023,2,lohit,24522
Arunanchal Pradesh,2023,2,tawang,19674
Arunanchal Pradesh,2023,2,west siang,18396
Arunanchal Pradesh,2023,2,namsai,17877
Arunanchal Pradesh,2023,2,lower dibang valley,14441
Arunanchal Pradesh,2023,2,lower subansiri,13816
Arunanchal Pradesh,2023,1,papum pare,136357
Arunanchal Pradesh,2023,1,west kameng,33625
Arunanchal Pradesh,2023,1,changlang,32646
Arunanchal Pradesh,2023,1,east siang,31416
Arunanchal Pradesh,2023,1,lohit,23429
Arunanchal Pradesh,2023,1,tawang,18817
Arunanchal Pradesh,2023,1,west siang,17590
Arunanchal Pradesh,2023,1,namsai,17064
Arunanchal Pradesh,2023,1,lower dibang valley,13811
Arunanchal Pradesh,2023,1,lower subansiri,13220
Arunanchal Pradesh,2019,2,papum pare,32800
Arunanchal Pradesh,2019,2,west kameng,9782
Arunanchal Pradesh,2019,2,east siang,7319
Arunanchal Pradesh,2019,2,changlang,6884
Arunanchal Pradesh,2019,2,tawang,5908
Arunanchal Pradesh,2019,2,lohit,5485
Arunanchal Pradesh,2019,2,namsai,3914
Arunanchal Pradesh,2019,2,west siang,3393
Arunanchal Pradesh,2019,2,lower dibang valley,2842
Arunanchal Pradesh,2019,2,tirap,2697
Arunanchal Pradesh,2019,3,papum pare,38845
Arunanchal Pradesh,2019,3,west kameng,11186
Arunanchal Pradesh,2019,3,east siang,8571
Arunanchal Pradesh,2019,3,changlang,8145
Arunanchal Pradesh,2019,3,tawang,6553
Arunanchal Pradesh,2019,3,lohit,6421
Arunanchal Pradesh,2019,3,namsai,4563
Arunanchal Pradesh,2019,3,west siang,4101
Arunanchal Pradesh,2019,3,lower dibang valley,3398
Arunanchal Pradesh,2019,3,tirap,3099
Arunanchal Pradesh,2019,4,papum pare,44746
Arunanchal Pradesh,2019,4,west kameng,12562
Arunanchal Pradesh,2019,4,east siang,9859
Arunanchal Pradesh,2019,4,changlang,9662
Arunanchal Pradesh,2019,4,lohit,7386
Arunanchal Pradesh,2019,4,tawang,7303
Arunanchal Pradesh,2019,4,namsai,5190
Arunanchal Pradesh,2019,4,west siang,4773
Arunanchal Pradesh,2019,4,lower dibang valley,3944
Arunanchal Pradesh,2019,4,tirap,3605
Arunanchal Pradesh,2019,1,papum pare,26298
Arunanchal Pradesh,2019,1,west kameng,8115
Arunanchal Pradesh,2019,1,east siang,5899
Arunanchal Pradesh,2019,1,changlang,5210
Arunanchal Pradesh,2019,1,tawang,5023
Arunanchal Pradesh,2019,1,lohit,4416
Arunanchal Pradesh,2019,1,namsai,3153
Arunanchal Pradesh,2019,1,west siang,2656
Arunanchal Pradesh,2019,1,lower dibang valley,2314
Arunanchal Pradesh,2019,1,tirap,2082
Sikkim,2018,2,east,17767
Sikkim,2018,2,south,5147
Sikkim,2018,2,west,2868
Sikkim,2018,2,north,2315
Sikkim,2018,3,east,23460
Sikkim,2018,3,south,6943
Sikkim,2018,3,west,4042
Sikkim,2018,3,north,3192
Sikkim,2018,4,east,29948
Sikkim,2018,4,south,8992
Sikkim,2018,4,west,5328
Sikkim,2018,4,north,4270
Sikkim,2018,1,east,12749
Sikkim,2018,1,south,3679
Sikkim,2018,1,west,2048
Sikkim,2018,1,north,1575
Sikkim,2020,2,east,69829
Sikkim,2020,2,south,24768
Sikkim,2020,2,west,15082
Sikkim,2020,2,north,10242
Sikkim,2020,3,east,78018
Sikkim,2020,3,south,28038
Sikkim,2020,3,west,17400
Sikkim,2020,3,north,11317
Sikkim,2020,4,east,85770
Sikkim,2020,4,south,31055
Sikkim,2020,4,west,19217
Sikkim,2020,4,north,12501
Sikkim,2020,1,east,61820
Sikkim,2020,1,south,21043
Sikkim,2020,1,west,12746
Sikkim,2020,1,north,9022
Sikkim,2022,2,east,126666
Sikkim,2022,2,south,46351
Sikkim,2022,2,west,29184
Sikkim,2022,2,north,18793
Sikkim,2022,3,east,133152
Sikkim,2022,3,south,48673
Sikkim,2022,3,west,30513
Sikkim,2022,3,north,19687
Sikkim,2022,4,east,139175
Sikkim,2022,4,south,50716
Sikkim,2022,4,west,31605
Sikkim,2022,4,north,20472
Sikkim,2022,1,east,120360
Sikkim,2022,1,south,43881
Sikkim,2022,1,west,27594
Sikkim,2022,1,north,17781
Sikkim,2021,2,east,99077
Sikkim,2021,2,south,35900
Sikkim,2021,2,west,22352
Sikkim,2021,2,north,14411
Sikkim,2021,3,east,106352
Sikkim,2021,3,south,38616
Sikkim,2021,3,west,24132
Sikkim,2021,3,north,15593
Sikkim,2021,4,east,113537
Sikkim,2021,4,south,41311
Sikkim,2021,4,west,25834
Sikkim,2021,4,north,16725
Sikkim,2021,1,east,92502
Sikkim,2021,1,south,33490
Sikkim,2021,1,west,20769
Sikkim,2021,1,north,13452
Sikkim,2023,2,east,150852
Sikkim,2023,2,south,55158
Sikkim,2023,2,west,34427
Sikkim,2023,2,north,22291
Sikkim,2023,1,east,145199
Sikkim,2023,1,south,52942
Sikkim,2023,1,west,32945
Sikkim,2023,1,north,21354
Sikkim,2019,2,east,43048
Sikkim,2019,2,south,13547
Sikkim,2019,2,west,8064
Sikkim,2019,2,north,6340
Sikkim,2019,3,east,49404
Sikkim,2019,3,south,16016
Sikkim,2019,3,west,9481
Sikkim,2019,3,north,7227
Sikkim,2019,4,east,55340
Sikkim,2019,4,south,18461
Sikkim,2019,4,west,11078
Sikkim,2019,4,north,8093
Sikkim,2019,1,east,36124
Sikkim,2019,1,south,11031
Sikkim,2019,1,west,6479
Sikkim,2019,1,north,5322
Delhi,2018,2,west,406877
Delhi,2018,2,south east delhi,333350
Delhi,2018,2,north west,294038
Delhi,2018,2,new delhi,282319
Delhi,2018,2,central delhi,267154
Delhi,2018,2,south west,236789
Delhi,2018,2,north,227958
Delhi,2018,2,east,221449
Delhi,2018,2,south,206935
Delhi,2018,2,shahdara,152113
Delhi,2018,3,west,515854
Delhi,2018,3,south east delhi,423177
Delhi,2018,3,north west,376806
Delhi,2018,3,new delhi,363140
Delhi,2018,3,central delhi,340549
Delhi,2018,3,south west,297663
Delhi,2018,3,north,290251
Delhi,2018,3,east,280847
Delhi,2018,3,south,264628
Delhi,2018,3,shahdara,192430
Delhi,2018,4,west,686653
Delhi,2018,4,south east delhi,564640
Delhi,2018,4,north west,496928
Delhi,2018,4,new delhi,470991
Delhi,2018,4,central delhi,446787
Delhi,2018,4,south west,393208
Delhi,2018,4,north,379177
Delhi,2018,4,east,373139
Delhi,2018,4,south,344311
Delhi,2018,4,shahdara,257785
Delhi,2018,1,west,308558
Delhi,2018,1,south east delhi,251213
Delhi,2018,1,north west,223679
Delhi,2018,1,new delhi,212008
Delhi,2018,1,central delhi,202723
Delhi,2018,1,south west,179197
Delhi,2018,1,north,173622
Delhi,2018,1,east,169295
Delhi,2018,1,south,156706
Delhi,2018,1,shahdara,114549
Delhi,2020,2,west,1243875
Delhi,2020,2,south east delhi,1011931
Delhi,2020,2,north west,877218
Delhi,2020,2,new delhi,858515
Delhi,2020,2,central delhi,821609
Delhi,2020,2,north,704186
Delhi,2020,2,south west,688199
Delhi,2020,2,east,641233
Delhi,2020,2,south,608062
Delhi,2020,2,shahdara,498710
Delhi,2020,3,west,1343895
Delhi,2020,3,south east delhi,1088989
Delhi,2020,3,north west,946954
Delhi,2020,3,new delhi,912051
Delhi,2020,3,central delhi,888536
Delhi,2020,3,north,763389
Delhi,2020,3,south west,739034
Delhi,2020,3,east,685955
Delhi,2020,3,south,651616
Delhi,2020,3,shahdara,543831
Delhi,2020,4,west,1451042
Delhi,2020,4,south east delhi,1174221
Delhi,2020,4,north west,1019187
Delhi,2020,4,new delhi,971715
Delhi,2020,4,central delhi,962750
Delhi,2020,4,north,827019
Delhi,2020,4,south west,792331
Delhi,2020,4,east,734091
Delhi,2020,4,south,699303
Delhi,2020,4,shahdara,591192
Delhi,2020,1,west,1160353
Delhi,2020,1,south east delhi,947535
Delhi,2020,1,north west,814249
Delhi,2020,1,new delhi,810489
Delhi,2020,1,central delhi,765149
Delhi,2020,1,north,648654
Delhi,2020,1,south west,644981
Delhi,2020,1,east,604768
Delhi,2020,1,south,570329
Delhi,2020,1,shahdara,460186
Delhi,2022,2,west,2124626
Delhi,2022,2,south east delhi,1714507
Delhi,2022,2,north west,1496002
Delhi,2022,2,central delhi,1409776
Delhi,2022,2,new delhi,1406687
Delhi,2022,2,north,1222605
Delhi,2022,2,south west,1155288
Delhi,2022,2,east,1066632
Delhi,2022,2,south,1013938
Delhi,2022,2,shahdara,870461
Delhi,2022,3,west,2235907
Delhi,2022,3,south east delhi,1804123
Delhi,2022,3,north west,1575473
Delhi,2022,3,central delhi,1483786
Delhi,2022,3,new delhi,1479669
Delhi,2022,3,north,1288507
Delhi,2022,3,south west,1215697
Delhi,2022,3,east,1121596
Delhi,2022,3,south,1065631
Delhi,2022,3,shahdara,917096
Delhi,2022,4,west,2348063
Delhi,2022,4,south east delhi,1894776
Delhi,2022,4,north west,1655730
Delhi,2022,4,central delhi,1558400
Delhi,2022,4,new delhi,1552874
Delhi,2022,4,north,1354521
Delhi,2022,4,south west,1275864
Delhi,2022,4,east,1177294
Delhi,2022,4,south,1117981
Delhi,2022,4,shahdara,963656
Delhi,2022,1,west,2017435
Delhi,2022,1,south east delhi,1628157
Delhi,2022,1,north west,1419688
Delhi,2022,1,central delhi,1338465
Delhi,2022,1,new delhi,1336911
Delhi,2022,1,north,1159277
Delhi,2022,1,south west,1097016
Delhi,2022,1,east,1013024
Delhi,2022,1,south,963775
Delhi,2022,1,shahdara,826148
Delhi,2021,2,west,1666267
Delhi,2021,2,south east delhi,1346063
Delhi,2021,2,north west,1170137
Delhi,2021,2,new delhi,1108471
Delhi,2021,2,central delhi,1105640
Delhi,2021,2,north,952374
Delhi,2021,2,south west,906878
Delhi,2021,2,east,839185
Delhi,2021,2,south,799590
Delhi,2021,2,shahdara,681073
Delhi,2021,3,west,1785309
Delhi,2021,3,south east delhi,1441462
Delhi,2021,3,north west,1254464
Delhi,2021,3,new delhi,1185588
Delhi,2021,3,central delhi,1184217
Delhi,2021,3,north,1022251
Delhi,2021,3,south west,971552
Delhi,2021,3,east,898137
Delhi,2021,3,south,855177
Delhi,2021,3,shahdara,730209
Delhi,2021,4,west,1905278
Delhi,2021,4,south east delhi,1537814
Delhi,2021,4,north west,1339480
Delhi,2021,4,central delhi,1263911
Delhi,2021,4,new delhi,1263818
Delhi,2021,4,north,1093028
Delhi,2021,4,south west,1036466
Delhi,2021,4,east,957392
Delhi,2021,4,south,911399
Delhi,2021,4,shahdara,779798
Delhi,2021,1,west,1559112
Delhi,2021,1,south east delhi,1260645
Delhi,2021,1,north west,1094464
Delhi,2021,1,new delhi,1039016
Delhi,2021,1,central delhi,1035060
Delhi,2021,1,north,890194
Delhi,2021,1,south west,849223
Delhi,2021,1,east,786308
Delhi,2021,1,south,749173
Delhi,2021,1,shahdara,636908
Delhi,2023,2,west,2546575
Delhi,2023,2,south east delhi,2055408
Delhi,2023,2,north west,1798636
Delhi,2023,2,central delhi,1690547
Delhi,2023,2,new delhi,1682305
Delhi,2023,2,north,1471979
Delhi,2023,2,south west,1383364
Delhi,2023,2,east,1275831
Delhi,2023,2,south,1209741
Delhi,2023,2,shahdara,1046614
Delhi,2023,1,west,2453869
Delhi,2023,1,south east delhi,1980915
Delhi,2023,1,north west,1731494
Delhi,2023,1,central delhi,1629248
Delhi,2023,1,new delhi,1622600
Delhi,2023,1,north,1416994
Delhi,2023,1,south west,1333347
Delhi,2023,1,east,1230290
Delhi,2023,1,south,1167338
Delhi,2023,1,shahdara,1007880
Delhi,2019,2,west,919096
Delhi,2019,2,south east delhi,749218
Delhi,2019,2,north west,649377
Delhi,2019,2,new delhi,637526
Delhi,2019,2,central delhi,596940
Delhi,2019,2,south west,519422
Delhi,2019,2,north,502570
Delhi,2019,2,east,487121
Delhi,2019,2,south,453829
Delhi,2019,2,shahdara,352312
Delhi,2019,3,west,1008836
Delhi,2019,3,south east delhi,821304
Delhi,2019,3,north west,709448
Delhi,2019,3,new delhi,705546
Delhi,2019,3,central delhi,658985
Delhi,2019,3,south west,567496
Delhi,2019,3,north,554029
Delhi,2019,3,east,532254
Delhi,2019,3,south,498200
Delhi,2019,3,shahdara,391827
Delhi,2019,4,west,1081496
Delhi,2019,4,south east delhi,883080
Delhi,2019,4,north west,758620
Delhi,2019,4,new delhi,757888
Delhi,2019,4,central delhi,711015
Delhi,2019,4,south west,605482
Delhi,2019,4,north,598910
Delhi,2019,4,east,568283
Delhi,2019,4,south,533716
Delhi,2019,4,shahdara,425305
Delhi,2019,1,west,820526
Delhi,2019,1,south east delhi,671667
Delhi,2019,1,north west,583438
Delhi,2019,1,new delhi,558516
Delhi,2019,1,central delhi,529918
Delhi,2019,1,south west,467571
Delhi,2019,1,north,447987
Delhi,2019,1,east,439639
Delhi,2019,1,south,407519
Delhi,2019,1,shahdara,310351
Gujarat,2018,2,ahmadabad,751746
Gujarat,2018,2,surat,652372
Gujarat,2018,2,vadodara,271730
Gujarat,2018,2,rajkot,174778
Gujarat,2018,2,gandhinagar,155539
Gujarat,2018,2,bharuch,134500
Gujarat,2018,2,kachchh,128064
Gujarat,2018,2,mahesana,127614
Gujarat,2018,2,banas kantha,125849
Gujarat,2018,2,bhavnagar,115812
Gujarat,2018,3,ahmadabad,919252
Gujarat,2018,3,surat,808005
Gujarat,2018,3,vadodara,335125
Gujarat,2018,3,rajkot,215459
Gujarat,2018,3,gandhinagar,190882
Gujarat,2018,3,bharuch,169322
Gujarat,2018,3,banas kantha,159591
Gujarat,2018,3,kachchh,158762
Gujarat,2018,3,mahesana,157274
Gujarat,2018,3,bhavnagar,141243
Gujarat,2018,4,ahmadabad,1212636
Gujarat,2018,4,surat,998807
Gujarat,2018,4,vadodara,421895
Gujarat,2018,4,rajkot,260602
Gujarat,2018,4,gandhinagar,242368
Gujarat,2018,4,bharuch,211843
Gujarat,2018,4,banas kantha,197774
Gujarat,2018,4,kachchh,195295
Gujarat,2018,4,mahesana,192493
Gujarat,2018,4,bhavnagar,173699
Gujarat,2018,1,ahmadabad,572811
Gujarat,2018,1,surat,489852
Gujarat,2018,1,vadodara,205722
Gujarat,2018,1,rajkot,133017
Gujarat,2018,1,gandhinagar,118201
Gujarat,2018,1,bharuch,101575
Gujarat,2018,1,kachchh,97838
Gujarat,2018,1,mahesana,97004
Gujarat,2018,1,banas kantha,93506
Gujarat,2018,1,bhavnagar,87683
Gujarat,2020,2,ahmadabad,2384154
Gujarat,2020,2,surat,1935894
Gujarat,2020,2,vadodara,830759
Gujarat,2020,2,rajkot,522650
Gujarat,2020,2,gandhinagar,488351
Gujarat,2020,2,banas kantha,446603
Gujarat,2020,2,bharuch,423017
Gujarat,2020,2,mahesana,389562
Gujarat,2020,2,kachchh,385480
Gujarat,2020,2,valsad,372771
Gujarat,2020,3,ahmadabad,2580178
Gujarat,2020,3,surat,2092712
Gujarat,2020,3,vadodara,901492
Gujarat,2020,3,rajkot,573062
Gujarat,2020,3,gandhinagar,529771
Gujarat,2020,3,banas kantha,501471
Gujarat,2020,3,bharuch,462292
Gujarat,2020,3,mahesana,427950
Gujarat,2020,3,kachchh,423729
Gujarat,2020,3,valsad,410740
Gujarat,2020,4,ahmadabad,2787991
Gujarat,2020,4,surat,2278232
Gujarat,2020,4,vadodara,980658
Gujarat,2020,4,rajkot,627654
Gujarat,2020,4,gandhinagar,572461
Gujarat,2020,4,banas kantha,551645
Gujarat,2020,4,bharuch,508005
Gujarat,2020,4,kachchh,466855
Gujarat,2020,4,mahesana,464932
Gujarat,2020,4,valsad,452628
Gujarat,2020,1,ahmadabad,2185983
Gujarat,2020,1,surat,1772703
Gujarat,2020,1,vadodara,763969
Gujarat,2020,1,rajkot,469636
Gujarat,2020,1,gandhinagar,445290
Gujarat,2020,1,banas kantha,386212
Gujarat,2020,1,bharuch,384819
Gujarat,2020,1,mahesana,349897
Gujarat,2020,1,kachchh,347270
Gujarat,2020,1,valsad,330053
Gujarat,2022,2,ahmadabad,4105172
Gujarat,2022,2,surat,3385398
Gujarat,2022,2,vadodara,1440949
Gujarat,2022,2,rajkot,937863
Gujarat,2022,2,banas kantha,849884
Gujarat,2022,2,gandhinagar,841732
Gujarat,2022,2,bharuch,762752
Gujarat,2022,2,kachchh,709339
Gujarat,2022,2,mahesana,692794
Gujarat,2022,2,valsad,679340
Gujarat,2022,3,ahmadabad,4319512
Gujarat,2022,3,surat,3567767
Gujarat,2022,3,vadodara,1515556
Gujarat,2022,3,rajkot,986904
Gujarat,2022,3,banas kantha,896869
Gujarat,2022,3,gandhinagar,885535
Gujarat,2022,3,bharuch,803845
Gujarat,2022,3,kachchh,747079
Gujarat,2022,3,mahesana,729723
Gujarat,2022,3,valsad,716467
Gujarat,2022,4,ahmadabad,4530853
Gujarat,2022,4,surat,3747780
Gujarat,2022,4,vadodara,1587831
Gujarat,2022,4,rajkot,1033159
Gujarat,2022,4,banas kantha,939693
Gujarat,2022,4,gandhinagar,927585
Gujarat,2022,4,bharuch,842519
Gujarat,2022,4,kachchh,781383
Gujarat,2022,4,mahesana,763693
Gujarat,2022,4,valsad,751767
Gujarat,2022,1,ahmadabad,3897869
Gujarat,2022,1,surat,3210535
Gujarat,2022,1,vadodara,1368210
